log_yield,lat,log_subsidy,atr,mpdq,mph2oq,mtwq,sdmp,sdmt,ndvi,clay,sand,silt,nmtaf,htwm
2.753583059,31.125,0,30,3.366669893,5.099999905,26.9666996,0.90537101,6.841249943,0.694000006,9,66,26,12,33
3.07114529,34.125,0,33,3.133330107,4.900000095,24.66670036,0.77165699,7.72811985,0.722000003,11,52,36,10,31.29999924
2.639486489,31.125,0,31.10000038,3.099999905,4.766670227,26.60000038,0.849018991,6.800549984,0.606999993,10,66,25,12,33.29999924
2.713490543,31.375,0,31.10000038,3.099999905,4.766670227,26.60000038,0.849018991,6.800549984,0.635999978,7,76,17,12,33.29999924
2.777426822,31.125,0,30.70000076,2.833329916,4.666669846,26.60000038,0.824024022,6.808340073,0.591000021,8,70,22,12,33.20000076
2.924279286,34.875,0,35.09999847,2.933330059,4.5,24.93330002,0.727542996,8.242839813,0.648999989,13,19,68,9,32.09999847
2.916980047,34.625,0,34.70000076,2.966670036,4.466670036,25.16670036,0.702539027,8.251850128,0.660000026,18,22,59,9,32.09999847
2.891537458,32.625,0,32.70000076,2.633330107,4.566669941,25.63330078,0.879909992,7.400420189,0.708999991,12,56,32,11,32.40000153
2.932980822,34.875,0,33.5,3.033329964,4.599999905,25.06669998,0.730503976,8.119839668,0.602999985,14,17,69,10,31.5
2.882524538,32.375,0,32.09999847,2.799999952,4.633329868,26.26670074,0.843648016,7.32035017,0.736999989,27,38,36,12,32.90000153
3.033423755,34.625,0,33.5,3.033329964,4.599999905,25.06669998,0.730503976,8.119839668,0.68900001,19,21,61,10,31.5
2.846955325,30.625,0,28.89999962,3.466670036,5.300000191,27.4666996,0.898609996,6.710700035,0.465000004,10,58,32,12,33
2.773054693,31.625,0,31.20000076,3.099999905,5.033329964,26.89999962,0.880943,7.125299931,0.760999978,14,50,36,12,33.20000076
2.951823035,34.875,0,33.5,3.033329964,4.599999905,25.06669998,0.730503976,8.119839668,0.602999985,14,17,69,10,31.5
2.701567985,31.875,0,31.70000076,2.833329916,4.733329773,26.33329964,0.865631998,7.058819771,0.70599997,8,72,20,12,33.09999847
2.900367129,33.375,0,32.59999847,2.933330059,4.800000191,25.86669922,0.798103988,7.614799976,0.764999986,11,52,37,11,32.40000153
2.981365509,33.375,0,32.70000076,3,4.866670132,25.5,0.797533989,7.385749817,0.757000029,14,51,36,11,32.40000153
3.128399269,31.875,0,38,0.266667008,2.133330107,24.73329926,0.800521016,7.046919823,0.200000003,16,58,26,9,35
3.092018471,32.875,0,38,0.200000003,1.666669965,25.39999962,0.577547014,7.692009926,0.26699999,18,44,39,9,35.09999847
2.769377326,30.375,0,27.79999924,2.900000095,5.433330059,26.93330002,1.054970026,6.320219994,0.69599998,8,68,24,12,32.5
2.782472624,30.875,0,28.39999962,3.5,5.599999905,27.20000076,0.957584977,6.636400223,0.675999999,10,60,30,12,32.70000076
2.79518459,30.875,0,30,3.233330011,5.366670132,26.70000076,0.976853013,6.490290165,0.700999975,8,67,24,12,33.20000076
2.776701184,30.875,0,29.89999962,2.933330059,4.866670132,26.79999924,0.88775301,6.598050117,0.605000019,6,80,14,12,33.09999847
2.77815125,30.625,0,30.5,2.533329964,4.766670227,26.86669922,0.99220401,6.452670097,0.691999972,7,72,20,12,33.5
2.770115295,30.625,0,29,3.533329964,5.666669846,26.9666996,0.988225996,6.538340092,0.589999974,4,89,7,12,32.90000153
2.783188691,30.625,0,28.39999962,3.5,5.599999905,27.20000076,0.957584977,6.636400223,0.519999981,5,83,11,12,32.70000076
2.78604121,30.625,0,30.20000076,3.466670036,5.733329773,26.66670036,1.041960001,6.433499813,0.649999976,6,80,14,12,33.29999924
2.764176132,30.625,0,30,3.233330011,5.366670132,26.70000076,0.976853013,6.490290165,0.64200002,6,81,13,12,33.20000076
2.971739591,32.625,6.640326077,,,,,,,,,,,,
2.936513742,32.375,5.989279359,,,,,,,,,,,,
2.98721923,35.375,0,,,,,,,,,,,,
2.947433722,36.375,0,,,,,,,,,,,,
2.903089987,34.625,0,,,,,,,,,,,,
2.906873535,34.375,0,,,,,,,,,,,,
3.005609445,35.875,0,,,,,,,,,,,,
2.897627091,34.625,0,,,,,,,,,,,,
2.967079734,36.375,0,,,,,,,,,,,,
2.982271233,36.125,0,,,,,,,,,,,,
3.006893708,35.875,0,,,,,,,,,,,,
2.931966115,34.875,0,,,,,,,,,,,,
2.923244019,27.875,7.138408748,,,,,,,,,,,,
2.921166051,37.375,0,,,,,,,,,,,,
2.928395852,33.125,0,,,,,,,,,,,,
3.151676231,33.375,0,37.5,0.166666999,1.033329964,30.76670074,0.366804004,8.015789986,0.213,18,49,33,12,40.29999924
3.09482038,35.375,0,38.70000076,0.233333007,0.766667008,27.93330002,0.239159003,8.293820381,0.185000002,28,37,35,11,38.29999924
3.127752516,32.125,0,34.79999924,0.233333007,1.633329988,29.76670074,0.555140972,7.538869858,0.191,11,56,33,12,38.20000076
3.18610838,32.875,0,35.79999924,0.200000003,1.266669989,31.10000038,0.437884003,7.97852993,0.142000005,12,54,34,12,39.59999847
3.157758886,32.625,0,,,,,,,,,,,,
3.145196406,39.125,5.834634301,,,,,,,,,,,,
3.200850498,36.625,7.605814671,,,,,,,,,,,,
3.171433901,39.625,5.172039267,33.29999924,0.200000003,2.866669893,24.43330002,1.20528996,6.821730137,0.423000008,41,27,32,12,34.90000153
3.19368103,32.875,6.516197326,,,,,,,,,,,,
3.177247836,35.375,7.446089206,,,,,,,,,,,,
3.15715444,36.125,7.297103475,,,,,,,,,,,,
3.146748014,37.125,6.541119872,,,,,,,,,,,,
3.196728723,37.125,7.09634562,,,,,,,,,,,,
3.255272505,33.875,6.480839501,31.89999962,0.366667002,2.799999952,21.43330002,1.072659969,6.118579865,0.375999987,7,72,21,10,31.29999924
3.158362492,34.375,4.195013563,33.09999847,0.5,3.233330011,18.89999962,1.184370041,6.31196022,0.221000001,10,62,27,6,29.39999962
3.07114529,39.125,4.80497041,,,,,,,,,,,,
3.20167018,36.125,7.175623243,,,,,,,,,,,,
2.96425963,30.875,6.733093696,,,,,,,,,,,,
3.009875634,37.125,0,,,,,,,,,,,,
