lat,long,sdmp,mtwm,sdmt,nmtaf,ndvi,mtcm,mp,mpcm,mph2om,mpwm,htwm,mpdm,ltcm,mt,atr
33.375,-100.875,0.800521016,28.29999924,8.631489754,9,0.333999991,4.5,1.441669941,0.400000006,2.799999952,1.600000024,35.09999847,0.400000006,-3.099999905,16.9083004,38.20000076
47.125,-97.375,0.787545025,21.20000076,13.1566,6,0.643999994,-15,1.375,0.5,2.700000048,2.299999952,28.39999962,0.5,-20.5,4.558330059,48.90000153
31.875,-104.125,0.661208987,27.70000076,7.907010078,10,0.130999997,6.5,0.908333004,0.300000012,2.299999952,1.5,35.5,0.300000012,-1.399999976,17.29170036,36.90000153
48.625,-109.125,0.483045995,19.79999924,11.33870029,5,0.404000014,-11.5,0.866666973,0.5,1.700000048,1.399999976,28.20000076,0.400000006,-17.29999924,4.824999809,45.5
44.625,-107.625,0.446875006,16.79999924,9.164669991,5,0.451999992,-8.5,0.883333027,0.600000024,1.700000048,0.699999988,25.29999924,0.400000006,-14.89999962,3.575000048,40.20000076
45.875,-122.375,3.635560036,18.10000038,5.946660042,9,0.751999974,1.899999976,5.650000095,10.69999981,10.80000019,1.5,25.39999962,0.899999976,-1.700000048,9.649999619,27.10000038
43.125,-123.875,2.270100117,18,4.987319946,12,0.805000007,4.400000095,3.233330011,5.800000191,6.5,0.800000012,26,0.5,0.600000024,10.5333004,25.39999962
33.125,-103.625,0.753727973,25.60000038,7.929059982,9,0.211999997,3.900000095,1.058330059,0.300000012,2.299999952,1.799999952,33.20000076,0.300000012,-4.300000191,15.00829983,37.5
36.375,-85.625,0.513677001,25.10000038,8.471969604,9,0.792999983,1.700000048,3.674999952,3.5,4.400000095,4,31.39999962,2.599999905,-3.900000095,14.08329964,35.29999924
46.625,-70.625,0.618587971,18.10000038,11.22809982,6,0.773000002,-12.80000019,3.141669989,2.5,4.099999905,3.799999952,23.60000038,2.200000048,-17.60000038,3.325000048,41.20000076
44.125,-115.125,0.56962198,15,7.965660095,4,0.333999991,-6.900000095,1.508329988,2.5,2.5,0.699999988,23.89999962,0.699999988,-11.69999981,3.141669989,35.59999847
45.125,-110.875,0.382476002,16.79999924,8.857899666,5,0.505999982,-7.800000191,1.408329964,1.5,2.299999952,1.200000048,25.5,1,-13.5,3.966670036,39
43.375,-114.625,0.490747988,19.5,8.450369835,6,0.437000006,-4.300000191,1.141669989,1.899999976,1.899999976,0.5,28.60000038,0.5,-9.300000191,7.016670227,37.90000153
41.625,-119.375,0.274138004,18.60000038,7.837210178,5,0.293000013,-3.5,0.866666973,1.200000048,1.200000048,0.400000006,29.29999924,0.400000006,-9.699999809,6.5,39
43.875,-116.375,0.600694001,21.89999962,8.634300232,7,0.375,-2.599999905,1.241670012,2.099999905,2.099999905,0.400000006,31,0.400000006,-6.800000191,9.175000191,37.79999924
44.125,-89.875,1.013659954,21.10000038,11.47799969,7,0.666000009,-10.89999962,2.125,0.699999988,3.599999905,3,27.79999924,0.699999988,-16.60000038,6.116670132,44.40000153
35.875,-105.625,0.768064976,17.60000038,7.761069775,5,0.620999992,-3.799999952,1.291669965,0.699999988,2.900000095,2.700000048,26.60000038,0.699999988,-13.39999962,6.716670036,40
39.375,-112.875,0.153741002,23.39999962,9.560950279,6,0.175999999,-4,0.699999988,0.5,0.899999976,0.5,33.70000076,0.5,-10.89999962,9.350000381,44.59999847
41.375,-114.875,0.172327995,19.29999924,8.432439804,5,0.372999996,-4.599999905,0.833333015,0.800000012,1.100000024,0.5,28.89999962,0.5,-10.60000038,6.466670036,39.5
42.875,-117.875,0.193060994,21.79999924,8.4500103,6,0.162,-2.299999952,0.649999976,0.699999988,0.899999976,0.300000012,31.89999962,0.300000012,-7.5,9.091670036,39.40000153
48.375,-106.375,0.588461995,20.89999962,11.83469963,6,0.442000002,-12.10000038,0.858332992,0.400000006,2,1.5,28.89999962,0.300000012,-17.5,5.158329964,46.40000153
44.875,-90.875,1.098309994,21.10000038,11.74499989,7,0.751999974,-11.5,2.191669941,0.800000012,3.599999905,3.099999905,27.60000038,0.699999988,-17.20000076,5.925000191,44.79999924
31.875,-105.375,0.574984014,27.29999924,7.876679897,9,0.160999998,6.199999809,0.81666702,0.400000006,1.899999976,1.5,35.20000076,0.300000012,-1.700000048,16.875,36.90000153
37.875,-86.625,0.476969987,25.29999924,9.057439804,9,0.778999984,0.100000001,3.275000095,2.599999905,3.900000095,3.5,31.60000038,2.400000095,-5.099999905,13.55000019,36.70000076
40.375,-121.375,2.145240068,17.70000076,6.62966013,5,0.603999972,-0.300000012,2.775000095,5.800000191,5.800000191,0.300000012,28,0.300000012,-6.5,7.683330059,34.5
39.375,-120.625,3.084899902,20.89999962,6.597310066,7,0.556999981,3,3.775000095,7.5,7.5,0.200000003,31.60000038,0.200000003,-3.299999952,10.85000038,34.90000153
40.625,-91.375,0.95580399,24.29999924,10.79829979,7,0.614000022,-5.699999809,2.558330059,1.100000024,3.799999952,3.700000048,30.70000076,1,-11.19999981,10.39999962,41.90000153
36.125,-86.625,0.552405,26,8.707929611,9,0.660000026,1.899999976,3.416670084,3,4.199999809,3.400000095,31.89999962,2.299999952,-3.5,14.74170017,35.40000153
37.375,-99.875,0.888777018,27.79999924,9.907190323,9,0.377999991,0.200000003,1.508329988,0.300000012,2.900000095,2.200000048,35,0.300000012,-6.5,14.2166996,41.5
45.875,-105.375,0.76078099,22.60000038,10.78279972,6,0.381000012,-7.800000191,1.133329988,0.400000006,2.799999952,1.200000048,31.10000038,0.400000006,-14.10000038,7.366670132,45.20000076
31.375,-105.875,0.528003991,27.89999962,7.857649803,10,0.158000007,6.800000191,0.666666985,0.300000012,1.5,1.5,36.20000076,0.200000003,-1.200000048,17.60829926,37.40000153
45.125,-116.125,0.703831971,17.39999962,7.831409931,5,0.393999994,-4.099999905,1.891669989,2.799999952,2.900000095,0.699999988,25.89999962,0.699999988,-8.199999809,5.699999809,34.09999847
36.125,-83.375,0.428173989,24.29999924,8.37637043,9,0.615999997,1.299999952,3.016669989,2.900000095,3.700000048,3.700000048,30.60000038,2.099999905,-4.599999905,13.39999962,35.20000076
27.875,-106.875,1.391610026,22.39999962,5.245160103,11,0.246000007,7.900000095,1.274999976,0.5,4.099999905,1.5,31.20000076,0.200000003,-0.600000024,15.4083004,31.79999924
46.875,-98.875,0.778110027,21.20000076,12.86079979,5,0.615999997,-14.39999962,1.299999952,0.400000006,2.700000048,2.099999905,28.79999924,0.400000006,-20.20000076,4.608329773,49
36.625,-107.125,0.340676993,21.5,8.966440201,5,0.340999991,-4.099999905,0.983332992,0.899999976,1.700000048,1.299999952,30.89999962,0.5,-13.39999962,8.733329773,44.29999924
45.125,-69.875,0.371728003,17.79999924,10.60039997,6,0.790000021,-11.5,3.200000048,2.700000048,3.700000048,3.299999952,24.10000038,2.700000048,-17.5,3.674999952,41.59999847
35.625,-94.875,0.812403977,26.79999924,8.954979897,9,0.735000014,1.899999976,3,1.5,4.400000095,2.5,33.29999924,1.5,-4.400000095,15.00829983,37.70000076
48.875,-76.875,0.888818979,16.20000076,12.70330048,5,0.665000021,-18.60000038,2.549999952,1.700000048,3.900000095,3.799999952,22.70000076,1.5,-25.10000038,0.283333004,47.79999924
27.125,-98.125,1.020210028,29.70000076,6.040390015,12,0.449000001,13.19999981,1.758329988,1,4.099999905,2,35.79999924,0.5,7.199999809,22.49169922,28.60000038
37.125,-118.625,1.399000049,12.69999981,6.105929852,2,0.204999998,-3.299999952,2.291670084,4.199999809,4.199999809,1.100000024,23.60000038,0.800000012,-11.80000019,3.333329916,35.40000153
48.375,-70.375,0.50960499,16,11.74740028,5,0.75,-16.5,3.116669893,2.599999905,3.799999952,3.799999952,22.10000038,2.299999952,-22,0.541666985,44.09999847
42.375,-115.125,0.234035999,20.5,8.380169868,6,0.300999999,-3.5,0.875,1.100000024,1.200000048,0.5,30.10000038,0.5,-8.899999619,7.800000191,39
40.875,-110.875,0.483280987,12.39999962,8.301750183,2,0.518000007,-10.30000019,1.941669941,2.400000095,2.5,1.399999976,22.60000038,1.200000048,-17.20000076,0.341666996,39.79999924
42.625,-116.875,0.372034013,19.29999924,8.31072998,5,0.391000003,-4.099999905,1.075000048,1.600000024,1.600000024,0.5,29.20000076,0.5,-9.300000191,6.849999905,38.5
41.125,-77.625,0.477366,20.60000038,9.417440414,7,0.800000012,-5.099999905,2.566669941,1.799999952,3.599999905,3,26.79999924,1.799999952,-9.699999809,8.191670418,36.5
43.875,-96.125,0.957704008,22.70000076,12.14570045,7,0.56099999,-11,1.758329988,0.400000006,3.200000048,2.599999905,29.70000076,0.400000006,-17.10000038,6.858329773,46.79999924
41.875,-123.375,2.105400085,16.89999962,5.772240162,6,0.745000005,1.299999952,2.799999952,5.5,5.900000095,0.400000006,25.29999924,0.400000006,-3.400000095,8.366669655,28.70000076
35.875,-121.125,2.0599401,17.29999924,2.896500111,12,0.441000015,9.800000191,2.183330059,5.099999905,5.099999905,0.100000001,24.10000038,0.100000001,4.199999809,13.5333004,19.89999962
26.125,-106.125,2.009279966,18.29999924,4.236450195,9,0.407000005,6.300000191,2.041670084,1,5.599999905,2.700000048,26.89999962,0.300000012,-1.899999976,12.42500019,28.79999924
31.875,-107.875,0.504525006,27.29999924,7.908609867,9,0.137999997,5.900000095,0.600000024,0.300000012,1.5,1.5,36,0.100000001,-3.299999952,16.56669998,39.29999924
48.125,-71.625,0.706409991,16.20000076,12.05309963,5,0.736000001,-16.60000038,2.991669893,2.200000048,4.099999905,4.099999905,22.10000038,2,-22.89999962,0.800000012,45
48.125,-80.875,0.534846008,17.79999924,12.64430046,5,0.734000027,-16.89999962,2.266669989,1.799999952,3.099999905,2.799999952,24.60000038,1.600000024,-23.39999962,1.524999976,48
35.375,-112.125,0.564276993,20.70000076,7.311860085,6,0.425000012,0.699999988,1.424999952,1.299999952,2.400000095,2.299999952,29.5,0.400000006,-6.800000191,9.683329582,36.29999924
32.625,-112.125,0.386417001,32.90000153,7.877180099,12,0.172000006,11.60000038,0.625,0.600000024,1.5,0.800000012,40.90000153,0.100000001,3.799999952,21.75,37.09999847
39.625,-111.875,0.314666986,19.29999924,8.663969994,5,0.476999998,-5.199999809,1.441669941,1.600000024,1.799999952,0.899999976,28.20000076,0.899999976,-11.39999962,6.608329773,39.59999847
41.625,-123.625,2.907809973,16,4.829609871,8,0.714999974,3.200000048,3.691669941,7.300000191,7.800000191,0.400000006,23.39999962,0.400000006,-1.100000024,9.016670227,24.5
44.125,-91.375,1.043120027,22.10000038,11.78639984,7,0.744000018,-10.60000038,2.108330011,0.699999988,3.299999952,3.099999905,28.5,0.699999988,-15.89999962,6.974999905,44.40000153
48.875,-122.375,1.57486999,16.29999924,5.213809967,10,0.712000012,2,3.724999905,5.599999905,6.099999905,1.700000048,22,1.700000048,-1,8.925000191,23
35.125,-117.125,0.603210986,27.60000038,7.095069885,12,0.105999999,8.199999809,0.774999976,1.600000024,1.700000048,0.200000003,37.20000076,0.100000001,1.200000048,17.20000076,36
45.125,-100.375,0.790857017,22.89999962,12.05589962,6,0.370999992,-10.69999981,1.200000048,0.300000012,2.700000048,2,30.79999924,0.300000012,-16.60000038,6.724999905,47.40000153
40.875,-102.625,0.908002973,24,9.784629822,7,0.301999986,-3.200000048,1.191669941,0.300000012,2.700000048,2.400000095,32.90000153,0.300000012,-11.10000038,9.941670418,44
47.625,-116.125,0.941429019,18.39999962,8.148099899,6,0.70599997,-3.799999952,2.308330059,3.5,3.700000048,1,27.70000076,1,-7.199999809,6.966670036,34.90000153
45.625,-122.375,3.635560036,18.10000038,5.946660042,9,0.734000027,1.899999976,5.650000095,10.69999981,10.80000019,1.5,25.39999962,0.899999976,-1.700000048,9.649999619,27.10000038
43.375,-93.625,1.135750055,22.5,11.99730015,7,0.588999987,-10.39999962,2.108330011,0.600000024,3.799999952,3.400000095,28.60000038,0.600000024,-15.5,7.266670227,44.09999847
46.125,-70.125,0.596961975,17.5,10.99520016,6,0.748000026,-12.80000019,3,2.5,4.199999809,3.400000095,23.5,2.099999905,-18.10000038,3.066669941,41.59999847
39.125,-100.125,0.907001019,25.5,10.21000004,7,0.338,-2.799999952,1.491670012,0.400000006,2.900000095,2.599999905,33.29999924,0.400000006,-10,11.25,43.29999924
36.625,-95.125,0.917011023,27.10000038,9.441860199,9,0.693000019,0.699999988,2.849999905,1.299999952,4.099999905,2.599999905,33.5,1.299999952,-5.400000095,14.61670017,38.90000153
38.875,-86.125,0.558407009,24.10000038,9.41672039,8,0.699999988,-2.099999905,3.049999952,2.299999952,3.799999952,3.799999952,30.60000038,2.299999952,-7.5,11.89999962,38.09999847
46.875,-95.875,1.018429995,20.20000076,12.75259972,6,0.704999983,-14.89999962,1.691669941,0.600000024,3.400000095,3,27.29999924,0.5,-21,4.341670036,48.29999924
41.375,-121.125,1.440219998,20.70000076,7.546579838,6,0.479000002,-0.200000003,1.983330011,3.799999952,3.799999952,0.200000003,30.70000076,0.200000003,-5.900000095,9.399999619,36.59999847
47.125,-69.375,0.477604985,17.5,11.30379963,6,0.768999994,-13.60000038,2.808330059,2.299999952,3.599999905,3.400000095,23.60000038,2.099999905,-19,2.641669989,42.59999847
35.625,-117.125,0.470975995,27.5,7.596940041,10,0.086999997,6.800000191,0.699999988,1.299999952,1.5,0.300000012,37.40000153,0.100000001,-0.600000024,16.39170074,38
45.875,-108.875,0.544601977,21.10000038,9.568129539,6,0.335999995,-6.099999905,1.125,0.800000012,2.299999952,0.800000012,29.20000076,0.600000024,-11.39999962,7.300000191,40.59999847
45.125,-109.625,0.45726499,15.19999981,8.508509636,5,0.165999994,-8.300000191,1.399999976,1.200000048,2.299999952,1.100000024,23.39999962,0.899999976,-14,2.775000095,37.40000153
39.125,-123.125,2.604000092,20.10000038,5.045790195,12,0.643000007,6.800000191,2.941669941,6.699999809,6.699999809,0.200000003,28.20000076,0.200000003,1.700000048,12.89999962,26.5
44.125,-88.125,0.75010097,21.39999962,11.11620045,7,0.697000027,-9.399999619,2.041670084,1,3.099999905,2.5,27.39999962,0.899999976,-14.30000019,6.849999905,41.70000076
41.875,-80.625,0.488891989,21.29999924,9.43694973,8,0.60799998,-4.5,2.658329964,1.700000048,3.299999952,2.799999952,27.29999924,1.700000048,-8.800000191,9.083330154,36.09999847
45.875,-110.125,0.585363984,18.70000076,9.136190414,5,0.453000009,-6.900000095,1.291669965,0.899999976,2.5,1.100000024,27.10000038,0.699999988,-12.39999962,5.508329868,39.5
46.375,-106.125,0.618098021,22.89999962,11.16160011,7,0.316000015,-8.399999619,0.975000024,0.5,2.400000095,1.100000024,31.29999924,0.400000006,-14.39999962,7.324999809,45.70000076
43.625,-113.125,0.219503999,17.79999924,8.572239876,5,0.282999992,-6.199999809,0.949999988,1.200000048,1.200000048,0.600000024,27.29999924,0.600000024,-11.39999962,5.383329868,38.70000076
28.375,-102.125,0.573862016,25.79999924,6.79324007,11,0.381000012,7.599999905,0.925000012,0.400000006,1.899999976,1.5,33.5,0.300000012,-0.800000012,17.4083004,34.29999924
44.625,-109.125,0.466044009,17.70000076,8.780389786,5,0.335000008,-6.800000191,1.158329964,0.800000012,2.099999905,0.899999976,26,0.699999988,-12.69999981,4.933330059,38.70000076
31.875,-100.875,0.712816,28,8.005889893,10,0.268999994,6.099999905,1.391669989,0.600000024,2.799999952,1.200000048,35.40000153,0.600000024,-1.5,17.81669998,36.90000153
37.125,-116.375,0.215146005,24.29999924,8.307120323,7,0.202999994,1.399999976,0.708333015,0.899999976,1.100000024,0.800000012,34.90000153,0.400000006,-6.800000191,11.85000038,41.70000076
43.875,-71.375,0.343775988,18.89999962,9.935440063,6,0.800999999,-8.5,3,2.400000095,3.799999952,3,25.60000038,2.400000095,-14.30000019,5.724999905,39.90000153
46.125,-80.875,0.429499,19.5,11.34029961,6,0.772000015,-11.69999981,2.241669893,2.299999952,3.200000048,2.099999905,25.39999962,1.5,-17,4.775000095,42.40000153
43.625,-74.375,0.467990994,16.60000038,10.14009953,5,0.827000022,-11,2.958329916,2.299999952,3.700000048,3,23.29999924,2.299999952,-17.39999962,3.483330011,40.70000076
28.875,-103.125,0.562192976,28.89999962,7.365069866,12,0.188999996,9.399999619,0.81666702,0.300000012,1.799999952,1.399999976,36.59999847,0.200000003,0.899999976,19.86669922,35.70000076
45.125,-98.625,0.838108003,22.5,12.46580029,6,0.579999983,-12,1.333330035,0.300000012,2.799999952,2,30.29999924,0.300000012,-18.29999924,6.125,48.59999847
35.125,-113.375,0.33120501,27,7.965199947,9,0.224000007,4.900000095,0.733332992,0.699999988,1.399999976,1.200000048,35.59999847,0.200000003,-2.400000095,15.10830021,38
29.125,-103.875,0.570486009,30.20000076,7.780749798,12,0.143000007,9.5,0.800000012,0.300000012,1.799999952,1.399999976,38,0.200000003,1.100000024,20.60000038,36.90000153
32.125,-103.375,0.698049009,27.39999962,7.815619946,10,0.182999998,6,1,0.200000003,2.200000048,1.5,34.90000153,0.200000003,-1.899999976,17.125,36.79999924
36.125,-90.375,0.638179004,26.89999962,9.026670456,9,0.474999994,1.899999976,3.299999952,2.700000048,4.199999809,2.799999952,33.20000076,2.299999952,-3.700000048,15.20829964,36.90000153
40.125,-91.875,0.954851985,25,10.52369976,8,0.702000022,-4.5,2.541670084,1.100000024,3.799999952,3.799999952,31.39999962,1,-9.899999619,11.39169979,41.29999924
42.125,-115.125,0.234035999,20.5,8.380169868,6,0.441000015,-3.5,0.875,1.100000024,1.200000048,0.5,30.10000038,0.5,-8.899999619,7.800000191,39
43.375,-119.125,0.228963003,19.89999962,8.046549797,6,0.263999999,-2.599999905,0.68333298,0.899999976,1,0.300000012,29.70000076,0.300000012,-7.699999809,7.916669846,37.40000153
38.375,-122.375,1.949569941,19.5,4.420060158,12,0.560000002,7.800000191,2.091670036,5.300000191,5.300000191,0.100000001,27.5,0.100000001,3.200000048,14.06669998,24.29999924
48.375,-77.375,0.828059018,16.60000038,12.72939968,5,0.660000026,-18.39999962,2.625,1.700000048,3.900000095,3.900000095,23.10000038,1.700000048,-25.20000076,0.625,48.29999924
45.625,-123.125,2.616899967,15.89999962,4.764090061,10,0.697000027,3.099999905,4.150000095,7.5,8.100000381,1.200000048,22.29999924,0.800000012,-0.400000006,9.074999809,22.70000076
43.125,-88.625,0.870039999,22.20000076,11.1704998,7,0.663999975,-8.899999619,2.233330011,0.899999976,3.299999952,3.200000048,28.5,0.899999976,-13.89999962,7.650000095,42.40000153
34.125,-107.625,0.769887984,19.60000038,7.487860203,5,0.148000002,-1.200000048,1,0.600000024,2.5,2.400000095,28.70000076,0.300000012,-10.5,8.958330154,39.20000076
35.875,-96.625,1.036020041,28.29999924,9.283639908,9,0.712000012,2.5,2.533329964,1,4.5,2,34.70000076,1,-3.799999952,16.06669998,38.5
38.875,-115.125,0.077849902,20.10000038,8.343040466,5,0.236000001,-3.099999905,0.833333015,0.800000012,1,0.800000012,31,0.699999988,-11.60000038,7.408329964,42.59999847
27.625,-98.375,0.983038008,29.5,6.247779846,12,0.416000009,12.30000019,1.850000024,1.100000024,4.099999905,2.099999905,35.79999924,0.699999988,5.900000095,21.92499924,29.89999962
29.875,-99.625,0.68018502,28,7.087029934,12,0.531000018,9,1.508329988,0.699999988,2.799999952,1.399999976,34.40000153,0.699999988,2.400000095,19.5333004,32
34.125,-111.875,0.644028008,26.89999962,8.073340416,9,0.293000013,4.5,1.424999952,1.600000024,2.400000095,2,35,0.300000012,-2.799999952,14.93330002,37.79999924
39.625,-106.875,0.171225995,13.89999962,8.819649696,3,0.497999996,-10.39999962,1.475000024,1.600000024,1.799999952,1.5,24.29999924,1.100000024,-18.39999962,1.691669941,42.70000076
41.375,-123.625,3.071130037,16.60000038,4.432700157,12,0.782999992,4.800000191,3.75,7.5,8,0.300000012,22.79999924,0.300000012,0.600000024,10.2833004,22.20000076
26.375,-98.875,0.871214986,30.60000038,5.992139816,12,0.356999993,14.30000019,1.358330011,0.699999988,3.599999905,1,37,0.400000006,8.5,23.375,28.5
36.875,-104.375,0.77986002,20.29999924,8.077179909,6,0.347000003,-1.799999952,1.149999976,0.300000012,2.5,2.5,28.29999924,0.300000012,-10.19999981,8.891670227,38.5
48.125,-68.375,0.405268013,16.70000076,11.12720013,6,0.771000028,-14.10000038,3.033329964,3.099999905,3.5,3.299999952,22.5,2.200000048,-19,1.841670036,41.5
46.125,-105.625,0.66940701,23.10000038,11.28129959,7,0.34799999,-8.600000381,1.041669965,0.5,2.599999905,1.200000048,31.29999924,0.400000006,-14.30000019,7.316669941,45.59999847
42.625,-90.125,0.984847009,22,11.20100021,7,0.648000002,-9.199999809,2.341670036,0.899999976,3.5,3.299999952,28.20000076,0.899999976,-14.19999981,7.691669941,42.40000153
32.375,-97.375,0.759186029,29.20000076,8.312290192,12,0.536000013,6.300000191,2.299999952,1.399999976,3.900000095,1.700000048,35.70000076,1.399999976,0.100000001,18.38330078,35.59999847
28.625,-110.875,1.16929996,31.10000038,5.804619789,12,0.166999996,16.10000038,1,0.800000012,3.400000095,3.299999952,38.40000153,0.100000001,7.900000095,23.89170074,30.5
43.625,-103.875,0.731540978,19.79999924,9.564720154,5,0.460999995,-6.699999809,1.133329988,0.400000006,2.400000095,1.799999952,28.5,0.400000006,-13.89999962,5.925000191,42.40000153
35.125,-107.625,0.615149975,19.70000076,7.94095993,5,0.270999998,-2.700000048,1.024999976,0.800000012,2.299999952,2.099999905,29,0.5,-12,8.266670227,41
39.625,-92.625,0.982074022,25.10000038,10.45619965,8,0.70599997,-4.099999905,2.591670036,1.100000024,3.799999952,3.5,31.29999924,1,-9.600000381,11.43330002,40.90000153
26.125,-100.875,0.567490995,27.10000038,5.450510025,12,0.134000003,12.80000019,0.875,0.400000006,2.200000048,1.100000024,33.70000076,0.300000012,6.099999905,20.79170036,27.60000038
29.625,-97.875,0.891372979,29,7.163980007,12,0.559000015,9.399999619,2.400000095,1.700000048,3.900000095,1.5,35.79999924,1.5,3,20.10829926,32.79999924
36.125,-106.875,0.536543012,17.10000038,7.988190174,4,0.559000015,-5.199999809,1.466670036,1.299999952,2.700000048,2.299999952,26.60000038,0.899999976,-15,5.625,41.59999847
46.125,-98.875,0.816124976,21.60000038,12.68350029,6,0.602999985,-13.60000038,1.333330035,0.400000006,2.799999952,2.099999905,29.39999962,0.400000006,-19.5,5.099999905,48.90000153
42.125,-72.125,0.172327995,21.5,9.58716011,7,0.824000001,-4.900000095,3.166670084,2.900000095,3.5,3.200000048,27.70000076,2.900000095,-10.19999981,8.691670418,37.90000153
40.125,-99.875,1.032500029,25.5,10.53800011,7,0.432000011,-3.700000048,1.633329988,0.400000006,3.400000095,2.599999905,34,0.400000006,-11.60000038,11.125,45.59999847
27.125,-99.125,0.834846973,30.29999924,6.292049885,12,0.300999999,13.30000019,1.366670012,0.699999988,3.400000095,1.100000024,36.90000153,0.400000006,7.099999905,22.79170036,29.79999924
43.875,-108.375,0.409267992,21.5,9.741330147,6,0.185000002,-5.599999905,0.524999976,0.100000001,1.299999952,0.5,30.20000076,0.100000001,-11.80000019,7.441669941,42
41.375,-98.125,1.077419996,24,10.96930027,7,0.54400003,-6.300000191,1.741670012,0.300000012,3.400000095,2.400000095,30.5,0.300000012,-12.80000019,9.341670036,43.29999924
43.875,-80.875,0.355049998,19.29999924,10.15919971,7,0.657000005,-8.100000381,2.633330107,2.299999952,3.200000048,2.400000095,25.20000076,2.200000048,-11.89999962,6.099999905,37.09999847
41.875,-83.875,0.507817984,22.39999962,10.02659988,7,0.532999992,-5.099999905,2.316669941,1.399999976,3.099999905,2.599999905,28.79999924,1.399999976,-9.399999619,9.25,38.20000076
41.625,-118.375,0.176455006,20.60000038,8.191109657,5,0.261999995,-2.599999905,0.675000012,0.699999988,0.899999976,0.300000012,31.5,0.300000012,-8.800000191,8.083330154,40.29999924
39.375,-86.875,0.600694001,24.10000038,9.835260391,8,0.805999994,-3.200000048,2.941669941,1.899999976,3.900000095,3.900000095,30.29999924,1.899999976,-8.399999619,11.51669979,38.70000076
42.625,-110.125,0.194625005,16,8.919139862,4,0.300999999,-8.600000381,0.916666985,0.899999976,1.299999952,0.800000012,25.60000038,0.699999988,-14.89999962,3.075000048,40.5
30.875,-110.875,1.293339968,26,6.295450211,11,0.217999995,9.100000381,1.299999952,0.899999976,4.199999809,4.199999809,34.79999924,0.100000001,-0.100000001,17.20000076,34.90000153
38.375,-89.375,0.559423029,25.5,9.725500107,9,0.56400001,-1.600000024,2.875,1.700000048,3.599999905,3.200000048,31.79999924,1.700000048,-6.900000095,12.89999962,38.70000076
45.375,-122.625,1.870890021,19.20000076,5.647819996,12,0.646000028,3.799999952,3.075000048,5.300000191,6,0.899999976,26.89999962,0.600000024,0.200000003,11.11670017,26.70000076
29.375,-105.375,0.676163018,27.70000076,7.131539822,12,0.156000003,9.199999809,0.741666973,0.300000012,1.899999976,0.899999976,36.5,0.100000001,0.400000006,18.9666996,36.09999847
34.375,-117.125,1.194689989,22.39999962,5.748380184,10,0.323000014,7.099999905,1.5,3,3.299999952,0.300000012,31.39999962,0.200000003,-0.100000001,13.625,31.5
48.875,-119.625,0.39962101,15,7.976540089,5,0.521000028,-7,1.283329964,1.700000048,2,0.800000012,22.10000038,0.699999988,-10.60000038,3.816669941,32.70000076
44.125,-122.875,2.330760002,18.79999924,5.9927001,9,0.757000029,2.400000095,3.716670036,6.300000191,7,1,27.29999924,0.5,-1.399999976,10.01669979,28.70000076
39.375,-86.125,0.567824006,23.89999962,9.759280205,8,0.735000014,-3.200000048,2.866669893,2,3.799999952,3.799999952,30,2,-8.399999619,11.30000019,38.40000153
40.375,-91.375,0.901346028,24.70000076,10.63969994,7,0.630999982,-5,2.616669893,1.200000048,3.700000048,3.700000048,31.20000076,1.100000024,-10.60000038,11.04170036,41.79999924
38.625,-107.875,0.180067003,20.29999924,9.23595047,5,0.305999994,-5.699999809,0.883333027,0.699999988,1.100000024,1,29.60000038,0.600000024,-13,7.449999809,42.59999847
40.875,-81.125,0.482418001,21.89999962,9.350589752,8,0.671999991,-3.900000095,2.599999905,1.799999952,3.400000095,3.400000095,28.20000076,1.799999952,-8.600000381,9.808329582,36.79999924
33.125,-117.125,0.99950701,23.10000038,4.316249847,12,0.397000015,11.39999962,1.091670036,2.5,2.5,0.200000003,28.89999962,0.100000001,5.5,16.54999924,23.39999962
43.125,-103.125,0.814638972,23.20000076,9.936260223,7,0.414999992,-4.400000095,1.100000024,0.300000012,2.400000095,2.099999905,32.09999847,0.300000012,-11.89999962,9.074999809,44
30.375,-111.875,0.829384983,29,6.285840034,12,0.165999994,12.19999981,0.833333015,0.600000024,2.5,2.400000095,36.40000153,0.100000001,3.700000048,20.19169998,32.70000076
46.625,-95.875,1.018429995,20.20000076,12.75259972,6,0.720000029,-14.89999962,1.691669941,0.600000024,3.400000095,3,27.29999924,0.5,-21,4.341670036,48.29999924
41.375,-74.625,0.362962991,21.5,9.429340363,7,0.783999979,-4.400000095,3.208329916,2.700000048,3.799999952,3.599999905,28.20000076,2.700000048,-9.600000381,8.983329773,37.79999924
45.625,-98.125,0.824989021,22,12.59290028,6,0.596000016,-12.89999962,1.333330035,0.400000006,2.799999952,2.200000048,29.5,0.300000012,-18.89999962,5.675000191,48.40000153
39.375,-109.875,0.135680005,20.10000038,9.812419891,5,0.462000012,-8,0.875,0.800000012,1.100000024,1,29.20000076,0.699999988,-14.5,6.400000095,43.70000076
33.125,-99.625,0.798246026,29.20000076,8.832220078,10,0.379000008,4.900000095,1.758329988,0.699999988,3,1.600000024,35.79999924,0.699999988,-2.299999952,17.60829926,38.09999847
43.625,-99.625,0.872648001,24.29999924,11.66069984,7,0.522000015,-8.199999809,1.316669941,0.300000012,2.700000048,2.299999952,32.29999924,0.300000012,-14.80000019,8.350000381,47.09999847
